time,strategy,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2022-05-20 09:30:00-04:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,393.25,48.0,0.0
2022-06-10 09:30:00-04:00,MLTrader,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2022-06-10 09:30:00-04:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-06-10 09:30:00-04:00,MLTrader,SPY,sell,market,new,1,day,0.0,1,stock,,,
2022-06-10 09:30:00-04:00,MLTrader,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-06-10 09:30:00-04:00,MLTrader,SPY,sell,market,fill,1,day,0.0,1,stock,394.8800048828125,48.0,0.0
2022-06-10 09:30:00-04:00,MLTrader,SPY,sell,market,fill,1,gtc,0.0,1,stock,394.8800048828125,36.0,0.0
2022-06-15 09:30:00-04:00,MLTrader,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-06-15 09:30:00-04:00,MLTrader,SPY,sell,market,fill,1,gtc,0.0,1,stock,377.3599853515625,60.0,0.0
2022-06-17 09:30:00-04:00,MLTrader,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-06-17 09:30:00-04:00,MLTrader,SPY,sell,market,fill,1,gtc,0.0,1,stock,365.510009765625,77.0,0.0
2022-06-24 09:30:00-04:00,MLTrader,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-06-24 09:30:00-04:00,MLTrader,SPY,buy,stop,fill,1,day,0.0,1,stock,383.78551025390624,77.0,0.0
2022-06-28 09:30:00-04:00,MLTrader,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-06-28 09:30:00-04:00,MLTrader,SPY,sell,market,fill,1,gtc,0.0,1,stock,390.2300109863281,71.0,0.0
2022-07-01 09:30:00-04:00,MLTrader,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-07-01 09:30:00-04:00,MLTrader,SPY,sell,market,fill,1,gtc,0.0,1,stock,376.55999755859375,92.0,0.0
2022-07-07 09:30:00-04:00,MLTrader,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-07-07 09:30:00-04:00,MLTrader,SPY,sell,market,fill,1,gtc,0.0,1,stock,385.1199951171875,113.0,0.0
2022-07-08 09:30:00-04:00,MLTrader,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,SPY,buy,market,new,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,387.2699890136719,140.0,0.0
2022-07-08 09:30:00-04:00,MLTrader,SPY,buy,market,fill,1,day,0.0,1,stock,387.2699890136719,372.0,0.0
2022-07-14 09:30:00-04:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-07-14 09:30:00-04:00,MLTrader,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2022-07-14 09:30:00-04:00,MLTrader,SPY,sell,market,new,1,day,0.0,1,stock,,,
2022-07-14 09:30:00-04:00,MLTrader,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-07-14 09:30:00-04:00,MLTrader,SPY,sell,market,fill,1,day,0.0,1,stock,373.6099853515625,140.0,0.0
2022-07-14 09:30:00-04:00,MLTrader,SPY,sell,market,fill,1,gtc,0.0,1,stock,373.6099853515625,13.0,0.0
2022-07-15 09:30:00-04:00,MLTrader,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-07-15 09:30:00-04:00,MLTrader,SPY,sell,market,fill,1,gtc,0.0,1,stock,382.54998779296875,50.0,0.0
2022-07-19 09:30:00-04:00,MLTrader,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-07-19 09:30:00-04:00,MLTrader,SPY,buy,stop,fill,1,day,0.0,1,stock,392.2904846191406,13.0,0.0
2022-07-27 09:30:00-04:00,MLTrader,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-07-27 09:30:00-04:00,MLTrader,SPY,buy,stop,fill,1,day,0.0,1,stock,401.6774871826172,50.0,0.0
2022-08-11 09:30:00-04:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-08-11 09:30:00-04:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,422.989990234375,41.0,0.0
2022-08-18 09:30:00-04:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-08-18 09:30:00-04:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,426.8599853515625,31.0,0.0
2022-08-26 09:30:00-04:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-08-26 09:30:00-04:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,405.51698608398436,31.0,0.0
2022-08-29 08:30:00-04:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-08-29 08:30:00-04:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,401.8404907226562,41.0,0.0
2022-08-31 09:30:00-04:00,MLTrader,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-08-31 09:30:00-04:00,MLTrader,SPY,sell,market,fill,1,gtc,0.0,1,stock,399.92999267578125,43.0,0.0
2022-09-07 09:30:00-04:00,MLTrader,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-09-07 09:30:00-04:00,MLTrader,SPY,sell,market,fill,1,gtc,0.0,1,stock,390.42999267578125,55.0,0.0
2022-09-08 09:30:00-04:00,MLTrader,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-09-08 09:30:00-04:00,MLTrader,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-09-08 09:30:00-04:00,MLTrader,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-09-08 09:30:00-04:00,MLTrader,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-09-08 09:30:00-04:00,MLTrader,SPY,buy,market,new,1,day,0.0,1,stock,,,
2022-09-08 09:30:00-04:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-09-08 09:30:00-04:00,MLTrader,SPY,buy,market,fill,1,day,0.0,1,stock,395.3900146484375,98.0,0.0
2022-09-08 09:30:00-04:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,395.3900146484375,68.0,0.0
2022-09-12 09:30:00-04:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-09-12 09:30:00-04:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,408.7799987792969,25.0,0.0
2022-09-16 09:30:00-04:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-09-16 09:30:00-04:00,MLTrader,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2022-09-16 09:30:00-04:00,MLTrader,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2022-09-16 09:30:00-04:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-09-16 09:30:00-04:00,MLTrader,SPY,sell,market,new,1,day,0.0,1,stock,,,
2022-09-16 09:30:00-04:00,MLTrader,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-09-16 09:30:00-04:00,MLTrader,SPY,sell,market,fill,1,gtc,0.0,1,stock,384.1400146484375,20.0,0.0
2022-09-16 09:30:00-04:00,MLTrader,SPY,sell,market,fill,1,day,0.0,1,stock,384.1400146484375,93.0,0.0
2022-09-19 09:30:00-04:00,MLTrader,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-09-19 09:30:00-04:00,MLTrader,SPY,sell,market,fill,1,gtc,0.0,1,stock,382.260009765625,49.0,0.0
2022-09-27 09:30:00-04:00,MLTrader,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-09-27 09:30:00-04:00,MLTrader,SPY,sell,market,fill,1,gtc,0.0,1,stock,368.0199890136719,63.0,0.0
2022-09-28 09:30:00-04:00,MLTrader,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-09-28 09:30:00-04:00,MLTrader,SPY,sell,market,fill,1,gtc,0.0,1,stock,364.3800048828125,80.0,0.0
2022-10-13 09:30:00-04:00,MLTrader,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-10-13 09:30:00-04:00,MLTrader,SPY,sell,market,fill,1,gtc,0.0,1,stock,349.2099914550781,104.0,0.0
2022-10-14 09:30:00-04:00,MLTrader,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-10-14 09:30:00-04:00,MLTrader,SPY,buy,stop,fill,1,day,0.0,1,stock,368.54998779296875,104.0,0.0
2022-10-20 09:30:00-04:00,MLTrader,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-10-20 09:30:00-04:00,MLTrader,SPY,sell,market,fill,1,gtc,0.0,1,stock,368.0299987792969,98.0,0.0
2022-10-25 09:30:00-04:00,MLTrader,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-10-25 09:30:00-04:00,MLTrader,SPY,buy,stop,fill,1,day,0.0,1,stock,382.59900512695316,80.0,0.0
2022-10-26 09:30:00-04:00,MLTrader,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-10-26 09:30:00-04:00,MLTrader,SPY,buy,stop,fill,1,day,0.0,1,stock,386.4314987182617,98.0,0.0
2022-10-26 09:30:00-04:00,MLTrader,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-10-26 09:30:00-04:00,MLTrader,SPY,buy,stop,fill,1,day,0.0,1,stock,386.4209884643555,63.0,0.0
2022-11-03 09:30:00-04:00,MLTrader,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-11-03 09:30:00-04:00,MLTrader,SPY,sell,market,fill,1,gtc,0.0,1,stock,371.4700012207031,58.0,0.0
2022-11-10 09:30:00-05:00,MLTrader,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-11-10 09:30:00-05:00,MLTrader,SPY,buy,stop,fill,1,day,0.0,1,stock,390.0435012817383,58.0,0.0
2022-11-15 09:30:00-05:00,MLTrader,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-11-15 09:30:00-05:00,MLTrader,SPY,sell,market,fill,1,gtc,0.0,1,stock,401.1499938964844,53.0,0.0
2022-11-15 09:30:00-05:00,MLTrader,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-11-15 09:30:00-05:00,MLTrader,SPY,buy,stop,fill,1,day,0.0,1,stock,401.3730102539063,49.0,0.0
2022-11-28 09:30:00-05:00,MLTrader,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-11-28 09:30:00-05:00,MLTrader,SPY,sell,market,fill,1,gtc,0.0,1,stock,399.0899963378906,55.0,0.0
2022-11-30 09:30:00-05:00,MLTrader,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-11-30 09:30:00-05:00,MLTrader,SPY,buy,stop,fill,1,day,0.0,1,stock,403.3470153808594,20.0,0.0
2022-12-07 09:30:00-05:00,MLTrader,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-12-07 09:30:00-05:00,MLTrader,SPY,sell,market,fill,1,gtc,0.0,1,stock,392.94000244140625,64.0,0.0
2023-01-03 09:30:00-05:00,MLTrader,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 09:30:00-05:00,MLTrader,SPY,sell,market,fill,1,gtc,0.0,1,stock,384.3699951171875,82.0,0.0
2023-01-19 09:30:00-05:00,MLTrader,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-01-19 09:30:00-05:00,MLTrader,SPY,sell,market,fill,1,gtc,0.0,1,stock,389.3599853515625,101.0,0.0
2023-01-26 09:30:00-05:00,MLTrader,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-01-26 09:30:00-05:00,MLTrader,SPY,buy,stop,fill,1,day,0.0,1,stock,403.5884948730469,82.0,0.0
2023-02-01 09:30:00-05:00,MLTrader,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-02-01 09:30:00-05:00,MLTrader,SPY,buy,stop,fill,1,day,0.0,1,stock,412.5870025634766,64.0,0.0
2023-02-01 09:30:00-05:00,MLTrader,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-02-01 09:30:00-05:00,MLTrader,SPY,buy,stop,fill,1,day,0.0,1,stock,408.82798461914064,101.0,0.0
2023-02-13 09:30:00-05:00,MLTrader,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-02-13 09:30:00-05:00,MLTrader,SPY,sell,market,fill,1,gtc,0.0,1,stock,408.7200012207031,59.0,0.0
2023-02-17 09:30:00-05:00,MLTrader,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-02-17 09:30:00-05:00,MLTrader,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-02-17 09:30:00-05:00,MLTrader,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-02-17 09:30:00-05:00,MLTrader,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-02-17 09:30:00-05:00,MLTrader,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-02-17 09:30:00-05:00,MLTrader,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-02-17 09:30:00-05:00,MLTrader,SPY,buy,market,new,1,day,0.0,1,stock,,,
2023-02-17 09:30:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-02-17 09:30:00-05:00,MLTrader,SPY,buy,market,fill,1,day,0.0,1,stock,406.05999755859375,167.0,0.0
2023-02-17 09:30:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,406.05999755859375,74.0,0.0
2023-02-23 09:30:00-05:00,MLTrader,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-02-23 09:30:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-02-23 09:30:00-05:00,MLTrader,SPY,sell,market,new,1,day,0.0,1,stock,,,
2023-02-23 09:30:00-05:00,MLTrader,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-02-23 09:30:00-05:00,MLTrader,SPY,sell,market,fill,1,day,0.0,1,stock,401.55999755859375,74.0,0.0
2023-02-23 09:30:00-05:00,MLTrader,SPY,sell,market,fill,1,gtc,0.0,1,stock,401.55999755859375,14.0,0.0
2023-02-27 09:30:00-05:00,MLTrader,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-02-27 09:30:00-05:00,MLTrader,SPY,sell,market,fill,1,gtc,0.0,1,stock,399.8699951171875,36.0,0.0
2023-02-28 09:30:00-05:00,MLTrader,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-02-28 09:30:00-05:00,MLTrader,SPY,sell,market,fill,1,gtc,0.0,1,stock,397.2300109863281,45.0,0.0
2023-03-01 09:30:00-05:00,MLTrader,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-03-01 09:30:00-05:00,MLTrader,SPY,sell,market,fill,1,gtc,0.0,1,stock,395.4100036621094,57.0,0.0
2023-03-08 09:30:00-05:00,MLTrader,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-03-08 09:30:00-05:00,MLTrader,SPY,sell,market,fill,1,gtc,0.0,1,stock,398.3900146484375,71.0,0.0
2023-03-09 09:30:00-05:00,MLTrader,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-03-09 09:30:00-05:00,MLTrader,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-03-09 09:30:00-05:00,MLTrader,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-03-09 09:30:00-05:00,MLTrader,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-03-09 09:30:00-05:00,MLTrader,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-03-09 09:30:00-05:00,MLTrader,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-03-09 09:30:00-05:00,MLTrader,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-03-09 09:30:00-05:00,MLTrader,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-03-09 09:30:00-05:00,MLTrader,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-03-09 09:30:00-05:00,MLTrader,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-03-09 09:30:00-05:00,MLTrader,SPY,buy,market,new,1,day,0.0,1,stock,,,
2023-03-09 09:30:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-03-09 09:30:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,399.739990234375,88.0,0.0
2023-03-09 09:30:00-05:00,MLTrader,SPY,buy,market,fill,1,day,0.0,1,stock,399.739990234375,223.0,0.0
2023-03-20 09:30:00-04:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-03-20 09:30:00-04:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,390.79998779296875,11.0,0.0
2023-03-28 09:30:00-04:00,MLTrader,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-03-28 09:30:00-04:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-03-28 09:30:00-04:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-03-28 09:30:00-04:00,MLTrader,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-03-28 09:30:00-04:00,MLTrader,SPY,sell,market,new,1,day,0.0,1,stock,,,
2023-03-28 09:30:00-04:00,MLTrader,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-03-28 09:30:00-04:00,MLTrader,SPY,sell,market,fill,1,day,0.0,1,stock,395.7699890136719,99.0,0.0
2023-03-28 09:30:00-04:00,MLTrader,SPY,sell,market,fill,1,gtc,0.0,1,stock,395.7699890136719,8.0,0.0
2023-04-03 09:30:00-04:00,MLTrader,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-04-03 09:30:00-04:00,MLTrader,SPY,sell,market,fill,1,gtc,0.0,1,stock,408.8500061035156,33.0,0.0
2023-04-10 09:30:00-04:00,MLTrader,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-04-10 09:30:00-04:00,MLTrader,SPY,sell,market,fill,1,gtc,0.0,1,stock,406.6099853515625,42.0,0.0
2023-04-18 09:30:00-04:00,MLTrader,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-04-18 09:30:00-04:00,MLTrader,SPY,buy,stop,fill,1,day,0.0,1,stock,415.5799865722656,8.0,0.0
2023-04-26 09:30:00-04:00,MLTrader,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-04-26 09:30:00-04:00,MLTrader,SPY,sell,market,fill,1,gtc,0.0,1,stock,406.7200012207031,50.0,0.0
2023-05-03 09:30:00-04:00,MLTrader,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-05-03 09:30:00-04:00,MLTrader,SPY,sell,market,fill,1,gtc,0.0,1,stock,411.3599853515625,62.0,0.0
2023-05-05 09:30:00-04:00,MLTrader,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-05-05 09:30:00-04:00,MLTrader,SPY,sell,market,fill,1,gtc,0.0,1,stock,408.9100036621094,78.0,0.0
2023-05-09 09:30:00-04:00,MLTrader,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-05-09 09:30:00-04:00,MLTrader,SPY,sell,market,fill,1,gtc,0.0,1,stock,411.1300048828125,97.0,0.0
2023-06-02 09:30:00-04:00,MLTrader,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-06-02 09:30:00-04:00,MLTrader,SPY,buy,stop,fill,1,day,0.0,1,stock,427.0560012817383,50.0,0.0
2023-06-02 09:30:00-04:00,MLTrader,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-06-02 09:30:00-04:00,MLTrader,SPY,buy,stop,fill,1,day,0.0,1,stock,426.94048461914065,42.0,0.0
2023-06-05 08:30:00-04:00,MLTrader,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-06-05 08:30:00-04:00,MLTrader,SPY,buy,stop,fill,1,day,0.0,1,stock,429.29250640869145,33.0,0.0
2023-06-05 08:30:00-04:00,MLTrader,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-06-05 08:30:00-04:00,MLTrader,SPY,buy,stop,fill,1,day,0.0,1,stock,429.35550384521486,78.0,0.0
2023-06-06 09:30:00-04:00,MLTrader,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,MLTrader,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,MLTrader,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,MLTrader,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,MLTrader,SPY,buy,market,new,1,day,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,426.6700134277344,66.0,0.0
2023-06-06 09:30:00-04:00,MLTrader,SPY,buy,market,fill,1,day,0.0,1,stock,426.6700134277344,159.0,0.0
2023-06-12 09:30:00-04:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,SPY,sell,market,new,1,day,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,SPY,sell,market,fill,1,day,0.0,1,stock,430.9200134277344,66.0,0.0
2023-06-12 09:30:00-04:00,MLTrader,SPY,sell,market,fill,1,gtc,0.0,1,stock,430.9200134277344,10.0,0.0
2023-06-28 09:30:00-04:00,MLTrader,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-06-28 09:30:00-04:00,MLTrader,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-06-28 09:30:00-04:00,MLTrader,SPY,buy,market,new,1,day,0.0,1,stock,,,
2023-06-28 09:30:00-04:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-06-28 09:30:00-04:00,MLTrader,SPY,buy,market,fill,1,day,0.0,1,stock,435.04998779296875,10.0,0.0
2023-06-28 09:30:00-04:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,435.04998779296875,28.0,0.0
2023-06-29 09:30:00-04:00,MLTrader,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-06-29 09:30:00-04:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-06-29 09:30:00-04:00,MLTrader,SPY,sell,market,new,1,day,0.0,1,stock,,,
2023-06-29 09:30:00-04:00,MLTrader,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-06-29 09:30:00-04:00,MLTrader,SPY,sell,market,fill,1,day,0.0,1,stock,435.9599914550781,28.0,0.0
2023-06-29 09:30:00-04:00,MLTrader,SPY,sell,market,fill,1,gtc,0.0,1,stock,435.9599914550781,19.0,0.0
2023-07-10 09:30:00-04:00,MLTrader,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-07-10 09:30:00-04:00,MLTrader,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-07-10 09:30:00-04:00,MLTrader,SPY,buy,market,new,1,day,0.0,1,stock,,,
2023-07-10 09:30:00-04:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-07-10 09:30:00-04:00,MLTrader,SPY,buy,market,fill,1,day,0.0,1,stock,438.17999267578125,19.0,0.0
2023-07-10 09:30:00-04:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,438.17999267578125,30.0,0.0
2023-07-17 09:30:00-04:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-07-17 09:30:00-04:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,449.1300048828125,18.0,0.0
2023-07-31 09:30:00-04:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-07-31 09:30:00-04:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-07-31 09:30:00-04:00,MLTrader,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-07-31 09:30:00-04:00,MLTrader,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-07-31 09:30:00-04:00,MLTrader,SPY,sell,market,new,1,day,0.0,1,stock,,,
2023-07-31 09:30:00-04:00,MLTrader,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-07-31 09:30:00-04:00,MLTrader,SPY,sell,market,fill,1,day,0.0,1,stock,457.4100036621094,48.0,0.0
2023-07-31 09:30:00-04:00,MLTrader,SPY,sell,market,fill,1,gtc,0.0,1,stock,457.4100036621094,13.0,0.0
2023-08-01 09:30:00-04:00,MLTrader,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-01 09:30:00-04:00,MLTrader,SPY,sell,market,fill,1,gtc,0.0,1,stock,456.2699890136719,28.0,0.0
2023-08-02 09:30:00-04:00,MLTrader,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-08-02 09:30:00-04:00,MLTrader,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-08-02 09:30:00-04:00,MLTrader,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-08-02 09:30:00-04:00,MLTrader,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-08-02 09:30:00-04:00,MLTrader,SPY,buy,market,new,1,day,0.0,1,stock,,,
2023-08-02 09:30:00-04:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-08-02 09:30:00-04:00,MLTrader,SPY,buy,market,fill,1,day,0.0,1,stock,453.25,41.0,0.0
2023-08-02 09:30:00-04:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,453.25,36.0,0.0
2023-08-11 09:30:00-04:00,MLTrader,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-08-11 09:30:00-04:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-08-11 09:30:00-04:00,MLTrader,SPY,sell,market,new,1,day,0.0,1,stock,,,
